player_id,position_matches,matches_matches,wins_matches,losses_matches,wl_ratio_matches,ties_matches,kills_matches,deaths_matches,killstreak_matches,damage_dealt_matches,arrows_shot_matches,arrows_hit_matches,wools_matches,wools_touched_matches,flags_matches,flags_picked_matches,cores_matches,monuments_matches,position_pvp,matches_pvp,wins_pvp,losses_pvp,wl_ratio_pvp,ties_pvp,kills_pvp,deaths_pvp,killstreak_pvp,damage_dealt_pvp,arrows_shot_pvp,arrows_hit_pvp,wools_pvp,wools_touched_pvp,flags_pvp,flags_picked_pvp,cores_pvp,monuments_pvp,position_objectives,matches_objectives,wins_objectives,losses_objectives,wl_ratio_objectives,ties_objectives,kills_objectives,deaths_objectives,killstreak_objectives,damage_dealt_objectives,arrows_shot_objectives,arrows_hit_objectives,wools_objectives,wools_touched_objectives,flags_objectives,flags_picked_objectives,cores_objectives,monuments_objectives
player_7112a490c81e,#85,7068.0,3436.0,3631.0,0.95,1.0,,,,,,,,,,,,,#135,,,,,,30960.0,39438.0,33.0,53.5,119123.0,75336.0,,,,,,,#51,,,,,,,,,,,,611.0,1774.0,287.0,742.0,118.0,469.0
player_21a6ddd862db,#86,7038.0,3770.0,3245.0,1.16,23.0,,,,,,,,,,,,,#24,,,,,,68326.0,62176.0,23.0,168.0,305898.0,146091.0,,,,,,,#101,,,,,,,,,,,,399.0,1089.0,385.0,986.0,30.0,188.0
player_19dfbc998355,#87,7027.0,3518.0,3508.0,1.0,1.0,,,,,,,,,,,,,#13,,,,,,81778.0,31431.0,35.0,120.0,308753.0,143522.0,,,,,,,#45,,,,,,,,,,,,651.0,1462.0,220.0,416.0,66.0,303.0
player_b973d5676ad6,#88,6974.0,2867.0,4106.0,0.7,1.0,,,,,,,,,,,,,#652,,,,,,8145.0,18479.0,16.0,17.0,238028.0,42526.0,,,,,,,#1235,,,,,,,,,,,,21.0,199.0,15.0,129.0,3.0,135.0
player_6fd28d4c022b,#89,6965.0,3100.0,3862.0,0.8,3.0,,,,,,,,,,,,,#104,,,,,,35930.0,21045.0,61.0,82.0,970426.0,281944.0,,,,,,,#1539,,,,,,,,,,,,15.0,161.0,3.0,35.0,0.0,63.0
player_1b3ca87ceed9,#90,6934.0,3912.0,3019.0,1.3,3.0,,,,,,,,,,,,,#27,,,,,,64527.0,47435.0,58.0,129.5,455476.0,157490.0,,,,,,,#152,,,,,,,,,,,,287.0,1448.0,142.0,423.0,64.0,304.0
player_6a6e9e9a5436,#91,6933.0,3035.0,3896.0,0.78,2.0,,,,,,,,,,,,,#351,,,,,,14652.0,41638.0,29.0,26.5,87769.0,30418.0,,,,,,,#232,,,,,,,,,,,,188.0,754.0,562.0,1667.0,21.0,245.0
player_7a7d345ae322,#92,6925.0,3419.0,3502.0,0.98,4.0,,,,,,,,,,,,,#48,,,,,,52405.0,36699.0,87.0,76.0,128035.0,42780.0,,,,,,,#57,,,,,,,,,,,,568.0,2579.0,163.0,472.0,66.0,386.0
player_c1a237dbbc2f,#93,6906.0,2789.0,4112.0,0.68,5.0,,,,,,,,,,,,,#458,,,,,,11374.0,51689.0,14.0,22.5,50327.0,11766.0,,,,,,,#190,,,,,,,,,,,,235.0,1172.0,62.0,262.0,43.0,358.0
player_a25ebf765f59,#94,6846.0,3595.0,3249.0,1.11,2.0,,,,,,,,,,,,,#123,,,,,,33043.0,33651.0,58.0,63.0,290203.0,81284.0,,,,,,,#130,,,,,,,,,,,,334.0,1056.0,207.0,959.0,54.0,419.0
player_855865a3014e,#95,6724.0,2945.0,3777.0,0.78,2.0,,,,,,,,,,,,,#60,,,,,,47515.0,38255.0,56.0,85.0,167318.0,56814.0,,,,,,,#182,,,,,,,,,,,,239.0,745.0,108.0,318.0,51.0,267.0
player_36e8d1b63061,#96,6701.0,2555.0,4142.0,0.62,4.0,,,,,,,,,,,,,#927,,,,,,5512.0,33678.0,34.0,13.5,82735.0,19872.0,,,,,,,#247,,,,,,,,,,,,178.0,739.0,173.0,513.0,5.0,64.0
player_7bce30598190,#97,6696.0,3329.0,3364.0,0.99,3.0,,,,,,,,,,,,,#100,,,,,,36644.0,35868.0,27.0,90.0,257776.0,92744.0,,,,,,,#89,,,,,,,,,,,,431.0,1715.0,226.0,656.0,95.0,383.0
player_40e768f85cf8,#98,6544.0,3055.0,3485.0,0.88,4.0,,,,,,,,,,,,,#188,,,,,,25026.0,42537.0,51.0,43.5,93804.0,38064.0,,,,,,,#135,,,,,,,,,,,,309.0,1156.0,428.0,1051.0,99.0,318.0
player_ec8eab45881d,#99,6539.0,3022.0,3516.0,0.86,1.0,,,,,,,,,,,,,#159,,,,,,27948.0,27481.0,31.0,54.0,62799.0,45913.0,,,,,,,#58,,,,,,,,,,,,559.0,2117.0,132.0,367.0,82.0,521.0
player_cb2b9addcc9a,#100,6525.0,2937.0,3586.0,0.82,2.0,,,,,,,,,,,,,#177,,,,,,26078.0,23947.0,28.0,51.5,86867.0,43539.0,,,,,,,#84,,,,,,,,,,,,451.0,1552.0,224.0,471.0,96.0,433.0
player_15cd7f9806a6,#101,6512.0,2657.0,3855.0,0.69,0.0,,,,,,,,,,,,,#284,,,,,,17099.0,42143.0,45.0,20.5,70480.0,37606.0,,,,,,,#361,,,,,,,,,,,,116.0,555.0,464.0,1112.0,80.0,301.0
player_83f48131cb24,#102,6458.0,2615.0,3843.0,0.68,0.0,,,,,,,,,,,,,#482,,,,,,10733.0,39104.0,38.0,19.5,54975.0,28871.0,,,,,,,#390,,,,,,,,,,,,105.0,930.0,170.0,622.0,32.0,192.0
player_b471f32ee4ad,#103,6441.0,2959.0,3481.0,0.85,1.0,,,,,,,,,,,,,#81,,,,,,42819.0,42118.0,29.0,76.5,197362.0,81062.0,,,,,,,#160,,,,,,,,,,,,276.0,1060.0,331.0,824.0,42.0,196.0
player_8fc8e63a0b2e,#104,6387.0,2480.0,3907.0,0.63,0.0,,,,,,,,,,,,,#572,,,,,,9107.0,18232.0,10.0,35.0,12931.0,15669.0,,,,,,,#120,,,,,,,,,,,,358.0,1075.0,222.0,472.0,44.0,152.0
player_754adb5072e8,#105,6339.0,3153.0,3182.0,0.99,4.0,,,,,,,,,,,,,#96,,,,,,37189.0,40866.0,53.0,108.0,302965.0,120265.0,,,,,,,#64,,,,,,,,,,,,546.0,1558.0,186.0,682.0,116.0,514.0
player_35cec3821a48,#106,6335.0,3319.0,3000.0,1.11,16.0,,,,,,,,,,,,,#41,,,,,,54267.0,54658.0,23.0,148.5,247597.0,87872.0,,,,,,,#20,,,,,,,,,,,,862.0,2867.0,34.0,111.0,79.0,317.0
player_9b1a6e4c1e57,#107,6314.0,3123.0,3189.0,0.98,2.0,,,,,,,,,,,,,#228,,,,,,20999.0,18677.0,28.0,48.5,215822.0,62288.0,,,,,,,#377,,,,,,,,,,,,109.0,413.0,67.0,161.0,40.0,226.0
player_eddf1a5888b0,#108,6295.0,3155.0,3133.0,1.01,7.0,,,,,,,,,,,,,#58,,,,,,48280.0,37924.0,115.0,51.0,291419.0,143192.0,,,,,,,#230,,,,,,,,,,,,189.0,448.0,413.0,1009.0,92.0,226.0
player_ac71811a9c72,#109,6275.0,2918.0,3357.0,0.87,0.0,,,,,,,,,,,,,#59,,,,,,47680.0,58853.0,22.0,92.0,119287.0,29804.0,,,,,,,#262,,,,,,,,,,,,166.0,775.0,210.0,716.0,58.0,229.0
player_dbd9442af926,#110,6260.0,3266.0,2993.0,1.09,1.0,,,,,,,,,,,,,#54,,,,,,48850.0,34982.0,34.0,76.0,95843.0,62876.0,,,,,,,#129,,,,,,,,,,,,336.0,1422.0,482.0,1714.0,39.0,373.0
player_91d02deb5289,#111,6255.0,3459.0,2795.0,1.24,1.0,,,,,,,,,,,,,#62,,,,,,46313.0,34593.0,33.0,104.5,286226.0,103169.0,,,,,,,#108,,,,,,,,,,,,370.0,1179.0,371.0,904.0,68.0,343.0
player_1be868a7ee1b,#112,6231.0,2959.0,3268.0,0.91,4.0,,,,,,,,,,,,,#47,,,,,,52785.0,39956.0,27.0,91.0,166003.0,105744.0,,,,,,,#209,,,,,,,,,,,,210.0,920.0,370.0,887.0,79.0,363.0
player_41e4ba74ee56,#113,6206.0,2906.0,3298.0,0.88,2.0,,,,,,,,,,,,,#220,,,,,,21657.0,27844.0,59.0,45.0,78549.0,32997.0,,,,,,,#93,,,,,,,,,,,,422.0,1354.0,234.0,711.0,184.0,561.0
player_bef56698217c,#114,6174.0,2615.0,3557.0,0.74,2.0,,,,,,,,,,,,,#231,,,,,,20893.0,15953.0,41.0,27.0,74373.0,32680.0,,,,,,,#693,,,,,,,,,,,,49.0,254.0,376.0,804.0,35.0,445.0
player_783f5bdb1295,#115,6165.0,2460.0,3703.0,0.66,2.0,,,,,,,,,,,,,#380,,,,,,13725.0,43104.0,18.0,23.0,82495.0,21139.0,,,,,,,#440,,,,,,,,,,,,90.0,394.0,437.0,1179.0,18.0,85.0
player_57ae693aa3ae,#116,6103.0,3057.0,3044.0,1.0,2.0,,,,,,,,,,,,,#208,,,,,,22308.0,27872.0,41.0,82.0,124791.0,40288.0,,,,,,,#127,,,,,,,,,,,,347.0,1140.0,218.0,584.0,130.0,330.0
player_646eb37e2433,#117,6089.0,2916.0,3173.0,0.92,0.0,,,,,,,,,,,,,#55,,,,,,48636.0,35589.0,28.0,88.5,115557.0,131698.0,,,,,,,#249,,,,,,,,,,,,177.0,960.0,90.0,346.0,45.0,173.0
player_b683b1ddef1c,#118,6083.0,2319.0,3762.0,0.62,2.0,,,,,,,,,,,,,#1070,,,,,,4627.0,26853.0,10.0,8.0,6618.0,4824.0,,,,,,,#106,,,,,,,,,,,,385.0,1746.0,107.0,299.0,103.0,275.0
player_6ef910b24ff0,#119,6025.0,3056.0,2969.0,1.03,0.0,,,,,,,,,,,,,#473,,,,,,10949.0,45232.0,12.0,23.5,15077.0,17429.0,,,,,,,#7,,,,,,,,,,,,1876.0,3778.0,442.0,964.0,159.0,428.0
player_d5b347948513,#120,6019.0,2584.0,3434.0,0.75,1.0,,,,,,,,,,,,,#610,,,,,,8657.0,29979.0,29.0,23.5,82162.0,22978.0,,,,,,,#424,,,,,,,,,,,,95.0,802.0,42.0,99.0,34.0,118.0
player_2246f24e3119,#121,5991.0,3109.0,2880.0,1.08,2.0,,,,,,,,,,,,,#69,,,,,,45529.0,35957.0,85.0,200.5,154882.0,113913.0,,,,,,,#217,,,,,,,,,,,,201.0,752.0,253.0,765.0,70.0,267.0
player_084c81f4cd4f,#122,5958.0,3311.0,2645.0,1.25,2.0,,,,,,,,,,,,,#38,,,,,,56584.0,39225.0,73.0,84.5,147375.0,71577.0,,,,,,,#97,,,,,,,,,,,,407.0,1038.0,702.0,1486.0,226.0,699.0
player_c4e21b9b5ae3,#123,5934.0,2446.0,3487.0,0.7,1.0,,,,,,,,,,,,,#548,,,,,,9556.0,35002.0,19.0,27.0,170156.0,52517.0,,,,,,,#836,,,,,,,,,,,,38.0,375.0,81.0,396.0,16.0,206.0
player_b9398464b72f,#124,5855.0,3153.0,2702.0,1.17,0.0,,,,,,,,,,,,,#155,,,,,,28506.0,28023.0,28.0,56.0,102469.0,47605.0,,,,,,,#39,,,,,,,,,,,,686.0,1722.0,282.0,655.0,124.0,390.0
player_2a61ae6d4d3f,#125,5837.0,2779.0,3058.0,0.91,0.0,,,,,,,,,,,,,#149,,,,,,29456.0,27629.0,78.0,62.5,149807.0,41477.0,,,,,,,#122,,,,,,,,,,,,355.0,1070.0,139.0,466.0,90.0,399.0
player_bb7c49fae36a,#126,5826.0,2708.0,3116.0,0.87,2.0,,,,,,,,,,,,,#232,,,,,,20844.0,20077.0,40.0,35.0,58442.0,21271.0,,,,,,,#79,,,,,,,,,,,,470.0,1267.0,281.0,617.0,52.0,255.0
player_f4f8e82ed2eb,#127,5774.0,2945.0,2825.0,1.04,4.0,,,,,,,,,,,,,#52,,,,,,49430.0,38313.0,43.0,129.5,148007.0,96476.0,,,,,,,#100,,,,,,,,,,,,399.0,1419.0,207.0,647.0,77.0,477.0
player_5291fc557fe2,#128,5745.0,2887.0,2857.0,1.01,1.0,,,,,,,,,,,,,#182,,,,,,25461.0,21067.0,41.0,57.5,185329.0,51968.0,,,,,,,#137,,,,,,,,,,,,307.0,956.0,404.0,921.0,76.0,485.0
player_c7f6fc780727,#129,5723.0,3529.0,2171.0,1.63,23.0,,,,,,,,,,,,,#157,,,,,,28393.0,23424.0,28.0,56.0,197620.0,55827.0,,,,,,,#10,,,,,,,,,,,,1563.0,2490.0,688.0,1165.0,178.0,301.0
player_f9b2f0f51522,#130,5652.0,2753.0,2897.0,0.95,2.0,,,,,,,,,,,,,#246,,,,,,19651.0,36197.0,19.0,55.5,190884.0,53065.0,,,,,,,#798,,,,,,,,,,,,41.0,253.0,22.0,135.0,8.0,29.0
player_b8b1e4678061,#131,5585.0,2773.0,2809.0,0.99,3.0,,,,,,,,,,,,,#199,,,,,,23463.0,37419.0,44.0,61.0,213454.0,57593.0,,,,,,,#175,,,,,,,,,,,,259.0,980.0,252.0,905.0,83.0,406.0
player_99a5205d99b7,#132,5581.0,2691.0,2890.0,0.93,0.0,,,,,,,,,,,,,#90,,,,,,38559.0,31097.0,43.0,89.5,105316.0,60394.0,,,,,,,#103,,,,,,,,,,,,391.0,1708.0,66.0,184.0,102.0,417.0
player_2eeb33b6757c,#134,5564.0,2694.0,2868.0,0.94,2.0,,,,,,,,,,,,,#169,,,,,,26511.0,29770.0,63.0,36.5,114284.0,47372.0,,,,,,,#55,,,,,,,,,,,,582.0,1835.0,159.0,482.0,141.0,460.0
player_d6e95a57959e,#135,5543.0,3087.0,2439.0,1.27,17.0,,,,,,,,,,,,,#70,,,,,,45418.0,30131.0,60.0,117.5,330364.0,117078.0,,,,,,,#110,,,,,,,,,,,,368.0,988.0,410.0,830.0,36.0,222.0
player_e401eb7f2f34,#136,5507.0,2533.0,2972.0,0.85,2.0,,,,,,,,,,,,,#148,,,,,,29572.0,29643.0,56.0,63.0,138258.0,35264.0,,,,,,,#225,,,,,,,,,,,,191.0,711.0,64.0,203.0,51.0,289.0
player_8695ff77134f,#137,5505.0,2830.0,2669.0,1.06,6.0,,,,,,,,,,,,,#83,,,,,,41900.0,37940.0,24.0,103.5,155679.0,99935.0,,,,,,,#49,,,,,,,,,,,,625.0,1652.0,304.0,797.0,45.0,234.0
player_f20d491bbcb7,#138,5483.0,3484.0,1998.0,1.74,1.0,,,,,,,,,,,,,#31,,,,,,61184.0,21595.0,108.0,107.5,290646.0,77135.0,,,,,,,#92,,,,,,,,,,,,423.0,1203.0,214.0,551.0,57.0,291.0
player_30c81d21be07,#139,5476.0,2975.0,2375.0,1.25,126.0,,,,,,,,,,,,,#126,,,,,,32494.0,24629.0,84.0,74.0,200248.0,61841.0,,,,,,,#116,,,,,,,,,,,,360.0,878.0,342.0,736.0,119.0,229.0
player_284622918cb2,#140,5475.0,2906.0,2568.0,1.13,1.0,,,,,,,,,,,,,#56,,,,,,48517.0,36286.0,47.0,122.0,283570.0,132679.0,,,,,,,#107,,,,,,,,,,,,375.0,1831.0,186.0,508.0,66.0,378.0
player_2fba55be8ef4,#141,5451.0,2157.0,3294.0,0.65,0.0,,,,,,,,,,,,,#905,,,,,,5614.0,34433.0,16.0,12.0,19817.0,8343.0,,,,,,,#204,,,,,,,,,,,,219.0,1172.0,121.0,449.0,19.0,224.0
player_7f431e104df5,#142,5446.0,2560.0,2878.0,0.89,8.0,,,,,,,,,,,,,#45,,,,,,53149.0,40933.0,29.0,161.5,262120.0,113048.0,,,,,,,#233,,,,,,,,,,,,187.0,693.0,85.0,261.0,36.0,181.0
player_741fba82f752,#143,5424.0,2939.0,2485.0,1.18,0.0,,,,,,,,,,,,,#94,,,,,,37462.0,32629.0,26.0,112.0,156331.0,69163.0,,,,,,,#215,,,,,,,,,,,,202.0,926.0,354.0,928.0,78.0,226.0
player_e00bcf62ed01,#144,5422.0,3184.0,2237.0,1.42,1.0,,,,,,,,,,,,,#37,,,,,,57177.0,27617.0,46.0,107.5,205113.0,79393.0,,,,,,,#75,,,,,,,,,,,,495.0,1259.0,305.0,719.0,75.0,280.0
player_8ca5bb84802a,#145,5375.0,2487.0,2888.0,0.86,0.0,,,,,,,,,,,,,#139,,,,,,30870.0,34180.0,22.0,148.5,70725.0,43608.0,,,,,,,#126,,,,,,,,,,,,348.0,1478.0,131.0,333.0,53.0,262.0
player_5a97bc1aa9d0,#146,5324.0,2639.0,2627.0,1.0,58.0,,,,,,,,,,,,,#109,,,,,,34624.0,29578.0,94.0,57.5,83143.0,26933.0,,,,,,,#134,,,,,,,,,,,,309.0,782.0,427.0,825.0,63.0,233.0
player_72d7027887e4,#147,5295.0,2428.0,2863.0,0.85,4.0,,,,,,,,,,,,,#142,,,,,,30455.0,20922.0,29.0,150.5,66138.0,46905.0,,,,,,,#115,,,,,,,,,,,,360.0,1219.0,392.0,729.0,102.0,274.0
player_fb5096c55a78,#148,5270.0,2226.0,3043.0,0.73,1.0,,,,,,,,,,,,,#347,,,,,,14788.0,41161.0,91.0,30.0,57149.0,41372.0,,,,,,,#259,,,,,,,,,,,,169.0,790.0,272.0,571.0,44.0,147.0
player_c92a1af6777f,#149,5262.0,2531.0,2730.0,0.93,1.0,,,,,,,,,,,,,#477,,,,,,10812.0,24306.0,10.0,-23.0,1448.0,3430.0,,,,,,,#70,,,,,,,,,,,,522.0,1606.0,732.0,1452.0,148.0,414.0
player_46ca966f435f,#150,5231.0,1996.0,3234.0,0.62,1.0,,,,,,,,,,,,,#379,,,,,,13746.0,22962.0,8.0,153.0,12939.0,10111.0,,,,,,,#82,,,,,,,,,,,,455.0,1578.0,244.0,575.0,83.0,240.0
player_0f2f7d43e542,#151,5230.0,2460.0,2769.0,0.89,1.0,,,,,,,,,,,,,#121,,,,,,33643.0,31815.0,46.0,60.0,109728.0,73341.0,,,,,,,#166,,,,,,,,,,,,269.0,1035.0,132.0,396.0,52.0,241.0
player_5d6d70f73430,#152,5229.0,2430.0,2798.0,0.87,1.0,,,,,,,,,,,,,#274,,,,,,17630.0,49069.0,16.0,41.5,68533.0,39075.0,,,,,,,#83,,,,,,,,,,,,453.0,2098.0,121.0,399.0,129.0,426.0
player_61466906a5d6,#153,5223.0,2461.0,2762.0,0.89,0.0,,,,,,,,,,,,,#137,,,,,,30923.0,31363.0,31.0,94.0,392070.0,120369.0,,,,,,,#195,,,,,,,,,,,,228.0,1239.0,51.0,249.0,23.0,303.0
player_855e3f563eda,#154,5220.0,2862.0,2354.0,1.22,4.0,,,,,,,,,,,,,#134,,,,,,31013.0,27205.0,48.0,76.0,125771.0,55995.0,,,,,,,#48,,,,,,,,,,,,628.0,1427.0,420.0,863.0,138.0,483.0
player_c1e41ace1497,#155,5203.0,2590.0,2601.0,1.0,12.0,,,,,,,,,,,,,#42,,,,,,54026.0,44253.0,23.0,177.0,203863.0,81680.0,,,,,,,#243,,,,,,,,,,,,181.0,597.0,188.0,551.0,33.0,144.0
player_3954773f0807,#156,5155.0,2196.0,2957.0,0.74,2.0,,,,,,,,,,,,,#271,,,,,,17733.0,36627.0,34.0,50.0,160257.0,45140.0,,,,,,,#509,,,,,,,,,,,,75.0,529.0,99.0,441.0,13.0,119.0
player_c57a9d56ba8b,#157,5021.0,2536.0,2458.0,1.03,27.0,,,,,,,,,,,,,#30,,,,,,62250.0,45503.0,39.0,168.0,358534.0,175849.0,,,,,,,#203,,,,,,,,,,,,221.0,582.0,161.0,378.0,22.0,80.0
player_359ff35afa9e,#158,4990.0,2572.0,2412.0,1.07,6.0,,,,,,,,,,,,,#80,,,,,,43229.0,36061.0,86.0,111.5,205243.0,68980.0,,,,,,,#43,,,,,,,,,,,,664.0,1794.0,205.0,591.0,81.0,335.0
player_ab1abd37683b,#159,4975.0,2221.0,2752.0,0.81,2.0,,,,,,,,,,,,,#193,,,,,,24765.0,33976.0,35.0,63.5,179555.0,87245.0,,,,,,,#395,,,,,,,,,,,,104.0,709.0,87.0,383.0,18.0,230.0
player_369f3b4c3b28,#160,4923.0,3225.0,1696.0,1.9,2.0,,,,,,,,,,,,,#216,,,,,,21719.0,22386.0,41.0,57.0,74823.0,29737.0,,,,,,,#87,,,,,,,,,,,,443.0,866.0,606.0,1631.0,201.0,450.0
player_85f29c821d3d,#161,4903.0,2422.0,2480.0,0.98,1.0,,,,,,,,,,,,,#145,,,,,,29946.0,30016.0,33.0,68.0,70146.0,45960.0,,,,,,,#27,,,,,,,,,,,,796.0,2235.0,96.0,242.0,113.0,431.0
player_57ab20d82267,#162,4885.0,2141.0,2741.0,0.78,3.0,,,,,,,,,,,,,#201,,,,,,22809.0,34919.0,26.0,69.0,261113.0,64443.0,,,,,,,#296,,,,,,,,,,,,145.0,897.0,73.0,341.0,37.0,151.0
player_5abbc7ecfadf,#164,4824.0,2212.0,2612.0,0.85,0.0,,,,,,,,,,,,,#172,,,,,,26415.0,18656.0,52.0,66.0,48500.0,16949.0,,,,,,,#191,,,,,,,,,,,,234.0,699.0,110.0,292.0,19.0,129.0
player_e5adcb0396f2,#165,4795.0,2447.0,2345.0,1.04,3.0,,,,,,,,,,,,,#150,,,,,,29397.0,35595.0,51.0,77.5,122392.0,43113.0,,,,,,,#53,,,,,,,,,,,,590.0,1695.0,158.0,409.0,58.0,265.0
player_526b073fd57a,#166,4786.0,2350.0,2420.0,0.97,16.0,,,,,,,,,,,,,#26,,,,,,65107.0,63670.0,22.0,165.5,344190.0,135135.0,,,,,,,#1495,,,,,,,,,,,,16.0,100.0,11.0,70.0,4.0,8.0
player_fdad54915e0a,#167,4758.0,2332.0,2420.0,0.96,6.0,,,,,,,,,,,,,#72,,,,,,44808.0,37978.0,25.0,184.5,163646.0,63920.0,,,,,,,#236,,,,,,,,,,,,185.0,606.0,111.0,337.0,20.0,94.0
player_22d5374a95b8,#168,4740.0,2040.0,2697.0,0.76,3.0,,,,,,,,,,,,,#1011,,,,,,4935.0,9318.0,18.0,12.5,31705.0,6978.0,,,,,,,#606,,,,,,,,,,,,61.0,236.0,50.0,129.0,21.0,63.0
player_82d89d3cd783,#169,4739.0,2090.0,2647.0,0.79,2.0,,,,,,,,,,,,,#128,,,,,,31981.0,42627.0,18.0,85.0,141875.0,47030.0,,,,,,,#330,,,,,,,,,,,,128.0,444.0,233.0,626.0,13.0,97.0
player_ef835c395cb6,#170,4731.0,2714.0,1997.0,1.36,20.0,,,,,,,,,,,,,#516,,,,,,10172.0,24829.0,70.0,27.5,61032.0,13914.0,,,,,,,#220,,,,,,,,,,,,196.0,673.0,478.0,1116.0,39.0,139.0
player_c1926d81029f,#171,4721.0,2008.0,2713.0,0.74,0.0,,,,,,,,,,,,,#260,,,,,,18684.0,37081.0,54.0,44.0,84180.0,34680.0,,,,,,,#88,,,,,,,,,,,,434.0,2105.0,29.0,102.0,53.0,261.0
player_a740ffcf44b5,#172,4710.0,2082.0,2628.0,0.79,0.0,,,,,,,,,,,,,#267,,,,,,17987.0,22889.0,24.0,64.0,163533.0,89751.0,,,,,,,#1714,,,,,,,,,,,,12.0,204.0,40.0,213.0,6.0,40.0
player_3ed8ead41f21,#173,4706.0,1896.0,2809.0,0.67,1.0,,,,,,,,,,,,,#307,,,,,,16051.0,25545.0,29.0,36.0,63422.0,57662.0,,,,,,,#556,,,,,,,,,,,,68.0,353.0,98.0,412.0,12.0,78.0
player_86f6a9720769,#174,4694.0,1894.0,2799.0,0.68,1.0,,,,,,,,,,,,,#276,,,,,,17549.0,24356.0,22.0,42.0,23440.0,23367.0,,,,,,,#211,,,,,,,,,,,,208.0,822.0,57.0,194.0,41.0,255.0
player_3cf68067cb09,#175,4689.0,2215.0,2473.0,0.9,1.0,,,,,,,,,,,,,#171,,,,,,26489.0,23445.0,22.0,73.0,248217.0,88087.0,,,,,,,#593,,,,,,,,,,,,62.0,538.0,12.0,68.0,9.0,93.0
player_717bf97c213f,#176,4674.0,1848.0,2826.0,0.65,0.0,,,,,,,,,,,,,#461,,,,,,11322.0,3385.0,102.0,26.0,53907.0,31117.0,,,,,,,#737,,,,,,,,,,,,45.0,204.0,0.0,4.0,10.0,115.0
player_48fab4559d50,#177,4667.0,2366.0,2300.0,1.03,1.0,,,,,,,,,,,,,#114,,,,,,34301.0,22454.0,63.0,95.0,272283.0,73015.0,,,,,,,#388,,,,,,,,,,,,106.0,629.0,68.0,266.0,28.0,107.0
player_1803c508592c,#178,4635.0,2378.0,2243.0,1.06,14.0,,,,,,,,,,,,,#44,,,,,,53671.0,49072.0,13.0,183.0,212569.0,85107.0,,,,,,,#238,,,,,,,,,,,,184.0,710.0,283.0,783.0,55.0,137.0
player_96122a748949,#179,4633.0,1808.0,2824.0,0.64,1.0,,,,,,,,,,,,,#1683,,,,,,2615.0,10971.0,20.0,10.0,30330.0,14194.0,,,,,,,#2275,,,,,,,,,,,,8.0,114.0,7.0,27.0,4.0,23.0
player_75e2a4a5aefd,#180,4630.0,2370.0,2250.0,1.05,10.0,,,,,,,,,,,,,#57,,,,,,48330.0,33973.0,29.0,192.0,189126.0,81918.0,,,,,,,#142,,,,,,,,,,,,301.0,997.0,112.0,290.0,67.0,235.0
player_94e7ffdd596b,#181,4580.0,2220.0,2358.0,0.94,2.0,,,,,,,,,,,,,#183,,,,,,25440.0,30262.0,30.0,70.0,129621.0,49789.0,,,,,,,#193,,,,,,,,,,,,229.0,832.0,83.0,251.0,60.0,187.0
player_b59c28e71a24,#182,4527.0,2343.0,2183.0,1.07,1.0,,,,,,,,,,,,,#108,,,,,,34790.0,26167.0,30.0,94.0,223335.0,84049.0,,,,,,,#251,,,,,,,,,,,,176.0,848.0,124.0,342.0,82.0,298.0
player_b59c28e71a24,#182,4527.0,2343.0,2183.0,1.07,1.0,,,,,,,,,,,,,#108,,,,,,34790.0,26167.0,30.0,94.0,223335.0,84049.0,,,,,,,#2830,,,,,,,,,,,,5.0,39.0,2.0,25.0,5.0,16.0
player_b59c28e71a24,#182,4527.0,2343.0,2183.0,1.07,1.0,,,,,,,,,,,,,#1704,,,,,,2575.0,2430.0,5.0,186.0,637.0,3213.0,,,,,,,#251,,,,,,,,,,,,176.0,848.0,124.0,342.0,82.0,298.0
player_b59c28e71a24,#182,4527.0,2343.0,2183.0,1.07,1.0,,,,,,,,,,,,,#1704,,,,,,2575.0,2430.0,5.0,186.0,637.0,3213.0,,,,,,,#2830,,,,,,,,,,,,5.0,39.0,2.0,25.0,5.0,16.0
player_ab0fcfb203ae,#183,4515.0,2033.0,2477.0,0.82,5.0,,,,,,,,,,,,,#105,,,,,,35792.0,29358.0,44.0,87.0,176580.0,57621.0,,,,,,,#494,,,,,,,,,,,,79.0,393.0,132.0,470.0,19.0,130.0
player_3d024e1a04fd,#184,4493.0,1963.0,2530.0,0.78,0.0,,,,,,,,,,,,,#450,,,,,,11525.0,18587.0,30.0,42.5,59882.0,23752.0,,,,,,,#500,,,,,,,,,,,,78.0,538.0,95.0,279.0,58.0,191.0
player_48c68245df90,#185,4473.0,1823.0,2650.0,0.69,0.0,,,,,,,,,,,,,#374,,,,,,13972.0,18239.0,29.0,36.0,39072.0,36304.0,,,,,,,#786,,,,,,,,,,,,42.0,379.0,72.0,183.0,9.0,45.0
player_e3973825ad81,#186,4463.0,2128.0,2333.0,0.91,2.0,,,,,,,,,,,,,#239,,,,,,20051.0,24386.0,19.0,75.5,92809.0,31035.0,,,,,,,#199,,,,,,,,,,,,226.0,705.0,77.0,234.0,21.0,233.0
player_4fbda1466180,#187,4449.0,1948.0,2499.0,0.78,2.0,,,,,,,,,,,,,#330,,,,,,15274.0,28822.0,28.0,50.0,41292.0,21482.0,,,,,,,#163,,,,,,,,,,,,272.0,838.0,324.0,747.0,65.0,237.0
